,freq
최적,3
이그,3
용하고,3
호실,3
풀기,3
수제,3
괜찮았음,3
비대,3
한적하고,3
수질,3
소하,3
아쉬운건,3
걷기,3
도나,3
그릇,3
전등,3
흰색,3
조리,3
비싼,3
조용하게잘,3
위층,3
오두막,3
세제,3
여름,3
빼곤,3
전기장판,3
불편했던,3
을사,3
애용,3
안되고,3
유일한,3
건가,3
요사,3
둘레길,3
이구,3
주가,3
실수,3
게쉬,3
전기,3
고간,3
얼른,3
짱짱,3
음료수,3
야합니다,3
가능하다,3
예상,3
편해서,3
이외,3
리노,3
목적,3
시골,3
쾌적하게,3
숙박시설,3
맛있다고,3
인프라,3
대체,3
만점,3
베이,3
이점,3
그럼에도,3
중문,3
인해서,3
지은지,3
최적화,3
놀이,3
여행지,3
약해서,3
아름답습니다,3
깨끗하게잘,3
성인,3
까운,3
마감,3
이사,3
나쁘진,3
고무,3
분류,3
석식,3
실리,3
예쁜,3
서재,3
여행가,3
많네요,3
노래,3
지상,3
안되어서,3
소가,3
있긴하지만,3
불편한거,3
새로,3
지방,3
자꾸,3
시국,3
은근,3
시끄러워요,3
어르신,3
반신,3
만가,3
신상,3
나방,3
한적하니,3
고산,3
타지,3
후회,3
다드,3
가까워요,3
번화가,3
종합,3
편안해요,3
데넘,3
최대,3
안된다고,3
이자,3
카카오,3
여자친구,3
안녕하세,3
널널,3
여서,3
길가,3
용하였습니다,3
청결하고잘,3
정리정돈,3
방바닥,3
만족했어,3
아쉽지만,3
청결한,3
음악,3
도편,3
인상,3
훌륭했습니다,3
결정,3
탁트인,3
편안했어요,3
단연,3
이쁩니다,3
통창,3
몇번,3
없는게,3
고하,3
관련,3
시티,3
세월,3
신관,3
저렴해서,3
면또,3
계신,3
태도,3
용할거,3
편한,3
불편했지만,3
깔끔하네요,3
리가,3
물소,3
있으며,3
있어이,3
구들,3
걸이,3
이벤트,3
서도,3
아파트,3
원래,3
모던,3
쎄고,3
가능합니다,3
다스,3
서서,3
깔끔해,3
게젤,3
이참,3
많았고,3
만사,3
맛있습니다,3
좋았으나,3
편리,3
부식,3
야해요,3
금액,3
보시,3
없다고,3
뉴얼,3
만리,3
상품,3
건너,3
서정,3
아쉬웠고,3
다정,3
베이커리,3
배수,3
에드,3
소파,3
샐러드,3
은제,3
이정,3
잘못,3
고기,3
구류,3
용하고있습니다,3
안녕하세요,3
오래되어,3
동시,3
미륵대원지,3
편리한,3
안된,3
용하기에,3
이보,3
친절했습니다,3
조음,3
인해,3
타임,3
스카이,3
귀찮아서,3
같더라구요,3
커피포트,3
전자레인지,3
트윈,3
신도시,3
보관,3
위로,3
인한,3
오피스텔,3
이전,3
친절했고,3
순간,3
레이,3
필요해,3
엘레베이터,3
세탁기,3
한눈,3
우리나라,3
드라이기,3
좁지,3
주방,3
평이,3
아닐까,3
시야,3
물질,3
페리,3
남편,3
트윈룸,3
안되어,3
윈룸,3
흔적,3
깨끗하네요,3
만해,3
나하,3
훌륭합니다,3
좋지는,3
노천온천,3
미소,3
산뷰,3
잘되지,3
찬물,2
빨간,2
다세,2
빠른,2
페인,2
다담,2
페스,2
디카,2
인피니티,2
까페,2
편리했어요,2
좀있어요,2
안타깝습니다,2
세일,2
편리하게,2
최상,2
품목,2
제이원,2
된거,2
많았어요,2
비타,2
계절,2
용했,2
고다,2
만족했다,2
대감,2
좋다는,2
구슬,2
비롯,2
펜션,2
햇빛,2
유리창,2
심플,2
다양해서,2
개미,2
이내,2
캡슐,2
자가,2
불만,2
선착순,2
장기,2
안타깝게도,2
여분,2
에전,2
음식물,2
부족,2
냉동,2
깔끔했다,2
편안합니다,2
도리,2
청하면,2
중심지,2
토끼,2
고풍,2
올해,2
종종,2
줄알,2
누가,2
충분했어요,2
만자,2
식음,2
고온,2
비아,2
휴게소,2
커피한잔,2
좋네,2
유명해서,2
미쳤어요,2
쓰레기,2
아산,2
주기,2
네오,2
사서,2
부주,2
보수,2
좁지만,2
수영,2
언덕,2
말기,2
좋았어용,2
무심천,2
냉장,2
렌즈,2
거나,2
없어도,2
다감,2
먹이,2
아동,2
살얼음,2
지불,2
해당,2
부재,2
냉동고,2
청평호,2
무언가,2
넉넉한,2
서연,2
어제,2
고집,2
중리,2
대표,2
혁신,2
컨디셔,2
모집,2
월악,2
올갱이,2
엉망,2
불멍,2
없으면,2
장난,2
유람선,2
뮥었,2
깔끔했던,2
쉬었,2
개별,2
좋겠다는,2
뜨끈하게,2
간단하게라도,2
가두,2
동일하게,2
아쿠아,2
공항,2
찍기,2
중앙시장,2
금은,2
출입,2
수기,2
처럼,2
소나무,2
카락,2
명상,2
도록,2
중요하죠,2
좀협,2
요강,2
대한민국,2
같음,2
레지던스,2
새로운,2
락스,2
불친절,2
괜찮았어,2
반복,2
요기,2
치즈,2
야외스파,2
인공,2
심했던게,2
진행,2
컵라면,2
많을,2
맘껏,2
불편해요,2
무협,2
불친절하지도,2
해주,2
천정,2
비밀,2
따뜻하게잘,2
부탁드려요,2
창틀,2
이아쉬,2
도도,2
예쁘네요,2
마침,2
적지,2
재밌게잘,2
감수,2
페이,2
오락실,2
에먼,2
착오,2
웨딩홀,2
아닙니다,2
센터,2
심해,2
피트니스,2
좋아하셨어요,2
일부러,2
일전,2
단품,2
친절하게대,2
강원도,2
힘들어요,2
많던데,2
전형,2
불가,2
만족하실것,2
골프,2
가능했어요,2
애슐리,2
환풍기,2
에고,2
낮은,2
추강,2
장단점,2
좋겠다라는,2
카펫,2
감탄,2
깔끔함에,2
작아서,2
어려운,2
힘들게,2
서하,2
세기,2
잔디밭,2
가바,2
용함에,2
약했는데,2
즐거웠습니다,2
신경안,2
자연환경,2
고담,2
감성,2
주로,2
도시,2
보임,2
편했구요,2
드하,2
신뢰,2
오래된건,2
유공,2
충주시,2
모로,2
깨끗하지만,2
행시,2
고속버스,2
장가,2
문단,2
소입,2
믹스,2
진심,2
부띠,2
지정,2
아메리카노,2
새롭게,2
친절하셔요,2
박했는데,2
호숫가,2
힘드네요,2
바깥,2
히어로즈,2
방식,2
투고,2
소노문,2
막상,2
미지근해서,2
로또,2
은하,2
아쉽게도,2
편리하네요,2
인포,2
차도,2
유아,2
매점,2
아니에요,2
없다는,2
깔끔하긴한데,2
일주일,2
향기도,2
안됨,2
완벽합니다,2
시끄럽지,2
높아,2
주자,2
그룹,2
달리,2
스러웠어요,2
오래되고,2
화질,2
이라크,2
티브이,2
깔끔하고가,2
한지,2
마안,2
노문,2
중요시,2
수안보면,2
초등,2
용하시면,2
잠귀,2
도침,2
용하세요,2
애가,2
족탕,2
도예,2
결재,2
전화해서,2
필히,2
한파,2
맛있고요,2
뜨거웠어요,2
세상,2
좋죠,2
어떨까,2
재밌었어요,2
아쉽,2
같긴,2
애기,2
없었는데,2
탁자,2
완전히,2
프라이,2
예술,2
야할거,2
타월,2
많았습니다,2
나가야,2
방향,2
비위생적,2
기능,2
온천장,2
용할수있게,2
대형견,2
그러고,2
한식당,2
무리,2
기쁨,2
감동,2
고개,2
스모그,2
가방,2
기록,2
많은데,2
랴구,2
요하,2
여구,2
세심,2
깨끗하게리,2
마땅한,2
태블릿,2
지도,2
아침햇살,2
공용,2
싱크대,2
인전,2
코인,2
기구,2
만족스러워서,2
연인,2
고생,2
이방,2
친철,2
용할수있었어요,2
신해,2
괜찮아서,2
스킨로션,2
고개마루,2
없다는거,2
만큼,2
작성,2
동물,2
연박,2
웨이,2
못지않은,2
있는지,2
빈공간,2
착해서,2
없더라고요,2
가마,2
아쿠아리움,2
낫다,2
같구요,2
한정,2
방내,2
맑고,2
기대했던거보다,2
멍하기,2
보지,2
복층,2
공무원,2
데비,2
좋았을듯,2
이런게,2
인조잔디,2
가야,2
놀랬어요,2
시오,2
자세히,2
다그,2
헤어,2
낭만,2
별장,2
심해서,2
위트,2
행복한,2
간이,2
습기,2
보이지,2
살수,2
자모,2
그다지,2
깔끔해요,2
부족함,2
다른건,2
현관문,2
내부시,2
같은게,2
웰컴,2
이스트,2
출구,2
미끄러워,2
시브,2
클루,2
올인,2
신기했어요,2
호텔리어,2
스텝,2
푹신해서아주,2
용해도,2
술집,2
최소,2
진과,2
도아,2
시가,2
옵션,2
리모콘,2
전기포트,2
이강하,2
시끄러웠어요,2
서간,2
옥색,2
통로,2
여자,2
적당했어요,2
등반,2
조명도,2
실시간,2
플로,2
낡고,2
다양하진,2
타일,2
과자,2
예뻤어요,2
건데,2
생일,2
필요할것,2
시끄럽게,2
리도,2
부탁,2
있고요,2
을유,2
고합,2
화이트,2
구분,2
넓어요,2
신랑,2
되어있어,2
매년,2
경유,2
세미나,2
석양,2
아침밥,2
고리,2
면적,2
없기에,2
휘트니,2
유명한,2
신선,2
용모,2
안성맞춤,2
한국인,2
멋졌습니다,2
티슈,2
공단,2
만족했네요,2
불편해서,2
요인,2
생활,2
따뜻했어요,2
서자,2
정수기,2
딱이었어요,2
가벼운,2
뒷쪽,2
신고,2
무더워서,2
덥다,2
케이블,2
메리제인,2
같지만,2
에피,2
지고,2
주도,2
이기,2
있겠습니까,2
인하고,2
추웠지만,2
화가,2
면재,2
서식,2
로안,2
필요없이,2
디자인,2
도비,2
데이,2
없었던,2
치솔,2
충실한,2
스럽습니다,2
없을줄,2
일몰,2
면도기,2
있다니,2
힘들었습니다,2
솔직히,2
있는거,2
커피숍,2
더워서,2
넓네요,2
높이,2
조용합니다,2
많았지만,2
누수,2
봉투,2
마을,2
런트,2
고정,2
있게주시고,2
와이프,2
더블베드,2
다급하게,2
딱딱한,2
게다,2
괜찮을,2
가능해요,2
때또,2
충분,2
자지,2
깔끔했,2
저렴하고,2
없다,2
만족합니,2
연속,2
고참,2
좋던지,2
친정,2
매일,2
없었다,2
패밀리,2
산채,2
사고,2
더크,2
나위,2
세련된,2
더할,2
깔끔하다,2
새로지은,2
요시,2
친절하다,2
개방,2
시기,2
퇴근,2
술자리,2
이마트,2
외출,2
도해,2
낡았어요,2
쉬다,2
구가,2
서사,2
빠르고,2
고여,2
행온,2
알카리,2
좋았다고,2
채광,2
그런것도,2
도딱,2
별기,2
횡단보도,2
은기,2
입니다가,2
에투,2
우거지,2
무크,2
아깝지,2
아쉬워,2
깨끗하고잘,2
충분합니다,2
인사,2
용할수있었습니다,2
신지,2
면알,2
고급스러,2
있는것,2
다운,2
찻잔,2
일본,2
괜찮지만,2
리셉션,2
친절하고가,2
라그,2
필요하면,2
에리,2
추후,2
좋았고요,2
기념,2
급히,2
별관,2
입니다잘,2
한가운데,2
질때,2
편하더라구요,2
딱하나,2
노을,2
예민하,2
다모,2
재미있고,2
타워,2
윗방,2
하우스,2
비쌌지만,2
약하고,2
등부,2
스트레스,2
의안,2
플러스,2
골목,2
넥바,2
착해,2
스케줄,2
기대하지,2
좋아용,2
야했습니다,2
조리기구,2
비싸서,2
냉골,2
대가,2
뻑뻑,2
도기,2
한일,2
진입,2
맞은편,2
맑은,2
좋아하고,2
토스터,2
설겆,2
답답함,2
조용하여,2
비적,2
이미지,2
고도,2
고욤,2
그랬네요,2
이나,2
게임기,2
아울렛,2
가약,2
그렇네요,2
파킹,2
요전,2
이오,2
없으나,2
환상,2
같아여,2
평상시,2
괜찮아,2
용이합니다,2
글로스터,2
리해,2
깨끗하며,2
없는건,2
점수,2
부드럽고,2
물건,2
게임,2
전통,2
요미,2
오전,2
깔끔함,2
없는거,2
예뻐요,2
출발,2
좋으실듯,2
안됩니다,2
대략,2
시몬,2
준수,2
에아,2
방물,2
딱좋았습니다,2
풍부하고,2
유일,2
이질,2
훌륭했고,2
유의,2
양하지,2
좋아하셨습니다,2
잔잔한,2
서기대,2
경험,2
넓구요,2
아니네요,2
조선,2
상형,2
뻔했네요,2
맞이,2
셋팅,2
길은,2
청결했고,2
맛있었다,2
넓게,2
산길,2
없을것,2
황량,2
대리,2
기입,2
한겨울,2
청결함이,2
같네,2
세탁실,2
저수지,2
면봉,2
편하네요,2
대응,2
서너,2
마무리,2
설치,2
고추,2
빵집,2
해먹,2
유흥가,2
신건,2
새로지어진,2
인했는데,2
인하,2
에비,2
서기,2
현관,2
깔끔하,2
따끈따끈해서,1
내전,1
차가웠고,1
무르,1
