,freq
들떠있어,1
작은,1
벌레,1
어두워요,1
켄싱턴,1
그게,1
저렴하고,1
친절해서,1
요리,1
깔끔하다,1
방바닥,1
지저분했어요,1
금방,1
소파,1
물품,1
명기,1
준인,1
전날,1
하니,1
트위치,1
건조대,1
골목,1
구조,1
건조하지,1
좋음,1
딱딱해서거의,1
심각,1
낮아서,1
졸졸졸,1
화장,1
불편함,1
넓어서,1
투자,1
딱딱한,1
수면,1
중요한데,1
온몸,1
넓음,1
아플것,1
에드,1
크게,1
절대,1
동네,1
흉가,1
기겁,1
창틀,1
문안,1
어머님,1
생신,1
이십만원,1
죄송하다는,1
따뜻하고,1
분리,1
한참,1
성향,1
사용,1
없을것,1
크기,1
기비,1
좁지는,1
바람,1
살살,1
문제점,1
류관,1
리안,1
도모,1
중세,1
똑같을,1
찝찝하고,1
저렴하게,1
간지러운,1
자꾸,1
요다음,1
시온,1
면침낭,1
패드,1
야할듯,1
가장,1
나위,1
예쁩니다,1
이구,1
덕지덕지,1
도나,1
얼굴,1
도착,1
싱크대,1
오래되어,1
병원,1
소독,1
위탁,1
업체,1
지독한,1
안좋았어요,1
유독,1
진드기,1
예민한,1
데이,1
트러블,1
야합,1
천이,1
스파,1
그릇,1
고이,1
이끼,1
가득해서,1
지옥,1
약속,1
공기,1
좋고해,1
서문경,1
가도,1
친절했습니다,1
음객,1
정수기,1
고장,1
코팅,1
수세미,1
산속,1
전화하니두,1
소하,1
집게,1
가위,1
후라이팬,1
요타,1
장옷,1
걸이,1
없고안,1
시트,1
지다,1
바스락,1
옛날,1
부족한건,1
나안,1
청결하지못하고,1
고의,1
체크아웃,1
인사,1
없었어요,1
형편,1
미안하고,1
아까웠습니다,1
야외,1
히노끼,1
확보,1
괜찮다는,1
평이,1
많지만,1
소용없습니다,1
