,freq
인도,5
분리수거,5
진행,5
물질,5
서예,5
박했는데,5
좀비,5
가을,5
각층,5
밥집,5
인사,5
이하,5
하우스,5
세용,5
많았어요,5
착한,5
실시,5
용이,5
다양하고,5
전기포트,5
저렴하게이,5
개별,5
있더라구요,5
목적,5
도심,5
예뻤어요,5
고기,5
있고요,5
건조,5
입니당,5
좋았오,5
패밀리,5
내용,5
비수,5
이쁘고,5
다르게,5
완벽한,5
요양,5
안된다고,5
셔틀,5
건너,5
도세,5
아름다운,5
운동,5
이나,5
잠자리,5
제설,5
청결해서,5
제빙,5
조명도,5
아니었어요,5
좋아하셨어요,5
깨끗함,5
부탁드립니다,5
입니다가,5
쉬었,5
추웠는데,5
마무리,5
아쉽고,5
대면,5
이름,5
사전,5
차가,5
커피포트,5
가능해,5
편리,5
친절하시구,5
없는데,5
다른건,5
메인,5
친절하,5
성능,5
성인,5
아가,5
어조,5
동하,5
인생,5
바빠서,5
친절했어요,5
번창,5
일로,5
숲뷰,5
적당하고,5
맛있습니다,5
친절했습니다,5
특별히,5
오래되었지만,5
청결하게,5
피부,5
어머니,5
불편합니다,5
호뷰,5
건조기,5
초오,5
다재,5
부도,5
기능,5
이하나,5
처리,5
이함,5
출발,5
자동,5
한섬,5
살수,5
작아서,5
시오,5
대응,5
그랜드,5
탁구,5
매일,5
부부,5
이뻐요,5
벌써,5
도어,4
따뜻해서,4
무리,4
재료,4
끝내주는,4
헤어,4
고재,4
조용해요,4
톤스,4
형태,4
가슴,4
한눈,4
여건,4
한적하고,4
명성,4
그랬어요,4
불편했음,4
훌륭했습니다,4
완벽했습니다,4
훌륭한,4
경이,4
피곤해서,4
약해요,4
수구,4
계신,4
순간,4
조용했습니다,4
서연,4
티빙,4
기표,4
매트,4
고간,4
빠르게,4
경관,4
용할거,4
알차게,4
도아,4
쾌적해서,4
내년,4
모로,4
또묵,4
천원,4
안좋은,4
이미지,4
나이,4
경도,4
된거,4
편안했고,4
얼룩,4
한지,4
거울,4
구등,4
좋기,4
예민,4
코앞,4
재미,4
지고,4
드라이어,4
넓지는,4
깨끗하고난,4
가능한것도,4
수가,4
이만,4
없는것,4
편하네요,4
을사,4
키도,4
데프론,4
산이,4
아늑하고,4
라이,4
와이프,4
만족스럽,4
방충,4
신청,4
수도,4
조개,4
좁지,4
레이크,4
어차피,4
편안히,4
용하고,4
모양,4
깊은,4
조용하게잘,4
체험,4
작동,4
놀러와,4
좁아요,4
바닷,4
조용하니,4
고온,4
컵라면,4
무제한,4
볶음밥,4
생일,4
소강,4
손잡이,4
안됩니다,4
그렇고,4
선호,4
친절하시네요,4
번은,4
어둠,4
안됨,4
깔끔하고잘,4
안된,4
패드,4
유아,4
좋겠네요,4
정원,4
위주,4
루지,4
이동해,4
사서,4
에이만,4
많지만,4
훌륭합니다,4
있는지,4
커플,4
마감,4
이인상,4
대관람차,4
도록,4
전기차,4
없다는,4
최악,4
아니라서,4
용했,4
운전,4
보사노바,4
인시,4
버튼,4
야할듯,4
정수기,4
아내,4
쾌적한,4
부식,4
군데,4
해당,4
이원,4
이부자리,4
나방,4
리노,4
보유,4
신랑,4
뒤쪽,4
좋지,4
다급하게,4
더기,4
용하고싶어요,4
말투,4
편했네요,4
양도,4
생활,4
이사,4
다그,4
용했고,4
조만간,4
깔끔하니,4
남성,4
정면,4
광장,4
디그,4
촛대,4
베이커리,4
만족도,4
국물,4
한적한,4
아담하고,4
어제,4
감탄,4
고하,4
막국수,4
전경,4
카펫,4
얼굴,4
주오,4
서자,4
고장,4
깔끔하게잘,4
장관,4
불편했지만,4
편안했습니다,4
일부,4
온기,4
치맥,4
스튜디오,4
자가,4
있던,4
가드,4
방식,4
괜찮습니다,4
두부,4
약했어요,4
내내,4
있을,4
단체,4
은근,4
과일,4
자꾸,4
주중,4
이용권,4
같더라구요,4
이비,4
실제,4
책상,4
실내수영장,4
마주,4
내부시,4
커피한잔,4
있긴하지만,4
쾌적했습니다,4
처럼,4
부족한,4
아바이,4
고속,4
핸드,4
스트레스,4
이따,4
맑은,4
솔직히,4
많더라구요,4
친지,4
인해서,4
시올,4
면봉,4
스시,4
하나로마트,4
이상한,4
다양해서,4
유리,4
그니,4
인터넷,4
무가,4
미니바,4
안주,4
행복했습니다,4
운치,4
낚시,4
구가,4
여행가,4
여직원,4
면도기,4
용하면,4
일박,4
밥솥,4
해산물,4
야함,4
고려,4
입지,4
낡은,4
신선한,4
시간대,4
쿠션,4
깨끗하고잘,4
풀이,4
수저,4
추워서,4
착했지만,4
해안가,4
판이,4
파크스,4
좋겠습니다,4
여행객,4
아이파크,4
용하기에는,4
같지만,4
종합,4
강습,4
물회,4
용하였습니다,4
사이드,4
기전,4
다양하게,3
수제,3
카누,3
과정,3
용할수있는,3
좁아서,3
로션,3
오프너,3
넉넉하고,3
에노,3
라그,3
연인,3
그랬네요,3
금은,3
리기,3
유무,3
친절함과,3
유명,3
청하면,3
키친,3
와우,3
샐러드,3
전방,3
행복했어요,3
통일전망대,3
페리,3
야합니다,3
평형,3
좋지만,3
최신,3
깨끗하고가,3
친절하게안내,3
좋으나,3
좋겠다는,3
편리하며,3
안성맞춤,3
작긴,3
있으,3
좋아해서,3
만족했고,3
편리했,3
필요해요,3
요하,3
결과,3
일상,3
친절했구요,3
손색,3
예쁘게,3
호가,3
정동진,3
연기,3
높지,3
아이스크림,3
제법,3
호기심,3
계란,3
빠른,3
평점,3
개도,3
층운,3
이면,3
호랑,3
수로,3
석식,3
기둥,3
스타일,3
요담,3
경은,3
대형,3
물때,3
구멍,3
일층,3
작아요,3
청결했습니다,3
설산,3
이쁘네요,3
커피숍,3
무지,3
있었다,3
양쪽,3
같았습니다,3
군더더기,3
넓진,3
다리미,3
효율,3
아이디,3
힘들었습니다,3
금정,3
도제,3
요새,3
등부,3
지정,3
불편하더라구요,3
있으나,3
리셉션,3
원주,3
이그,3
버터,3
괜찮게,3
소문,3
여성,3
은비,3
때또,3
족도,3
고개,3
조용하구,3
카톡,3
청결해요,3
편리해서,3
정리정돈,3
요안,3
술집,3
특급,3
사랑,3
맛있더라구요,3
퇴근,3
인전,3
불편하고,3
편했구요,3
가깝,3
쪼금,3
어요,3
더위,3
씨유,3
을제,3
좋았을거,3
만원,3
가까,3
친절하셨고,3
어서,3
가자미,3
순대,3
한식,3
교통,3
장기,3
저렴하면서,3
깊이,3
낭만,3
일몰,3
블룸,3
호도,3
쎄고,3
불해,3
알람,3
꼼꼼히,3
에리,3
진심,3
층뷰,3
면재,3
가두,3
날수,3
에이스침대,3
지점,3
이쁜,3
길게,3
이점,3
가정,3
샌드위치,3
놀러,3
있을것,3
차하,3
깨끗하지,3
편리한,3
짝수,3
다이닝,3
깨꿋,3
가습기,3
마안,3
투썸,3
커버,3
재밌게잘,3
괜찮은데,3
부채,3
안되고,3
배변,3
씨티,3
위층,3
꼭대기,3
일부러,3
딱입니다,3
만전,3
착했는데,3
예능,3
이뻤어요,3
설정,3
행복하게,3
브런치,3
유가,3
가제,3
필요할것,3
친절함은,3
좋을꺼,3
펜트하우스,3
이온,3
부족해서,3
노곤,3
침해,3
아닐까,3
오브,3
아들,3
추암,3
이용도,3
업글,3
비싸다는,3
장거리,3
희생,3
새벽같이,3
퇴실,3
일찍이,3
야할,3
남자친구,3
고양,3
쾌적하게,3
메리트,3
기대하고,3
용하고있습니다,3
고자,3
세상,3
있는것,3
적당히,3
수라,3
반신,3
한적해서,3
약했습니다,3
정이,3
데비,3
무척,3
휴무,3
기운,3
가깝게,3
좁긴,3
감동,3
삼겹살,3
좋았고이용,3
냉동,3
케이블카,3
제한,3
김치,3
면방,3
고급스럽고,3
뉴얼,3
교촌,3
용하고싶네요,3
용했었는데,3
없다는거,3
아메리카노,3
위쪽,3
서주,3
스타,3
조리기구,3
펜션,3
인식,3
로안,3
없었네요,3
안방,3
로키,3
기온,3
불가,3
있는걸,3
대체,3
비롯,3
단풍,3
드라이브,3
정책,3
둘레길,3
로지은,3
왓습,3
용해도,3
까운,3
바일,3
넓었어요,3
중식,3
야하고,3
프라이,3
고참,3
없죠,3
좋앗습니다,3
천장,3
고담,3
바퀴,3
향기,3
센스,3
세면,3
서문,3
많으니,3
숙객,3
어머님,3
셔틀버스,3
전원,3
코드,3
좋고잘,3
인지,3
흔적,3
매달,3
없었지만,3
티브이,3
고속버스,3
인치,3
오신,3
호한,3
봉투,3
기존,3
곳곳,3
은별,3
횡계,3
초가,3
하늘정원,3
넉넉하게,3
브랜드,3
효도,3
비방,3
부페,3
현재,3
좋았던것,3
옹치,3
이야기,3
용할수있어,3
탁자,3
둘이서,3
편해,3
디너,3
친철,3
있는거,3
조아요,3
담달,3
멋집니다,3
있고이,3
무한리필,3
거품,3
맛있었습니다,3
썰매,3
친절하시고요,3
관람,3
예뻐서,3
친절했,3
넓지,3
모기,3
있어도,3
시더,3
충분합니다,3
깨끗했지만,3
건의,3
수고,3
비즈니스,3
같더라고요,3
시끄러웠음,3
설연휴,3
그럼에도,3
천정,3
훌륭하고,3
최소,3
친절하셨습니다,3
봄여름가을겨울,3
같아용,3
만족스러워서,3
좋았어용,3
해물,3
좋긴,3
좋았다,3
실할,3
도전,3
좋겠다,3
넓습니다,3
가조,3
서안,3
로봇,3
청결함도,3
오류,3
세월,3
필요해,3
잘잘,3
심해,3
시어,3
알찬,3
고모,3
친절히,3
소고기,3
