,freq
딱좋아요,2
파우더,2
단위,2
완벽,2
있었지만,2
편해용,2
고급스러운,2
된거,2
없다,2
친절하셔요,2
롯데리아,2
거기,2
먹음,2
이삭,2
고래고기,2
평점,2
큐어,2
소소한,2
해안,2
생태,2
문화,2
추워,2
인형,2
취소,2
소중한,2
이크,2
그림,2
침대시트,2
고지,2
야하지,2
와이프,2
에두,2
야하지만,2
고가,2
아파트,2
이마,2
미터,2
조용합니다,2
서재,2
관광,2
가약,2
금연,2
필요시,2
커피포트,2
없는거,2
저렴하게,2
만족도,2
필요한것,2
사서,2
전등,2
이별,2
화가,2
용하기에,2
따뜻하고,2
플렉스,2
드레서,2
에어,2
요리,2
만해,2
친절하십니다,2
근접해있어,2
친절함이,2
잔치,2
친절했습니다,2
괜찮아요,2
낡은,2
그게,2
있었으면,2
동시,2
음악,2
대관람차,2
없더라구요,2
로커,2
버튼,2
간절곶,2
파서,2
진심,2
한국,2
요일,2
볼때,2
미소,2
있네요,2
수납,2
성향,2
추운,2
프로젝트,2
세월,2
적당합니다,2
생포,2
부와,2
주식,2
듣기,2
안되어,2
넉넉하게,2
마감,2
얼룩,2
서너,2
볼일,2
랑스,2
웬만한,2
포항,2
장생,2
문의,2
수고,2
쉬고,2
고모,2
차도,2
뜨거울,2
산행,2
장시간,2
다주,2
부방,2
때앱,2
기어,2
좋더라고요,2
면또,2
용할께요,2
개월,2
광역시,2
이상태,2
다완,2
포기,2
비누,2
편히잘,2
뷰방,2
시안,2
이중주,2
건너,2
아쉬울,2
오신,2
초대,2
랜덤,2
용했고,2
데뷰,2
데넘,2
개방,2
엘베,2
확실,2
신상,2
자랑,2
따뜻하게잘,2
요기,2
다나,2
최고다,2
훌륭해서,2
출입,2
운영,2
우산,2
용할것,2
같고,2
시야,2
불편합니다,2
높고,2
민하,2
멋지게,2
서하면,2
이드,2
다르다,2
선호,2
조건,2
착하자마자,2
가능하구요,2
조용했다,2
호델,2
온기,2
쪽방,2
착한,2
완벽합니다,2
코너,2
열차,2
지네,2
그랬지만,2
가능함,2
도의,2
전자레인지,2
싱크대,2
동해,2
만족할수있어요,2
쾌적해서,2
의하니,2
이점,2
번거로,2
작성,2
발송,2
조용해지고,2
왠만한,2
식당가,2
편리함,2
거나,2
이기,2
끝내줍니다,2
본인,2
방은정,2
과언,2
필요해,2
편한,2
생일,2
아녔어요,2
제지,2
다모,2
고연,2
좋아도,2
시구,2
모임,2
구름,2
같지만,2
미쳤습니다,2
괜찮으니,2
서호,2
휴대폰,2
리셉션,2
새치기,2
시숙,2
영화관,2
넉넉하고,2
삼산,2
진입,2
침규류,2
식주,2
야합니다,2
써비,2
조용하게잘,2
시끄러워요,2
잘못,2
한편,2
불편하지만,2
안전하고,2
은별,2
구역,2
로지,2
비싸지,2
치솔,2
관리자,2
후식,2
힘들어요,2
용하다,2
터미널,2
짧은,2
편안했어요,2
용하고있어요,2
맛있더라구요,2
맛있어서,2
프로모션,2
무제한,2
편하네요,2
이보,2
자국,2
만족스러웠어요,2
리가,2
불편한건,2
많습니다,2
오래되어서,2
로안,2
피트니스,2
히터,2
여직원,2
요새,2
인지,2
버킷,2
없었는데요,2
책상,2
맘껏,2
동선,2
려면,2
시원해질,2
아래쪽,2
옆면,2
친절하지도,2
무리,2
지저분해,2
그런면에서,2
이하나,2
있어도,2
바깥쪽,2
베드룸,2
부담,2
박했습니다,2
버스정류장,2
센터,2
차라,2
리저,2
좋으면,2
하이라이트,2
창밖,2
몇개,2
정원,2
즐거운,2
어둡고,2
여자,2
아예,2
와이파이,2
안심,2
서무,2
컨벤션,2
첫날,2
등록,2
이그,2
방충,2
채널,2
많아서도,2
복도,2
같네용,2
첫인상,2
두기,2
이뻐,2
다르지만,2
가주,2
도입,2
만경,2
산업,2
렁전기렌,2
지아,2
외국,2
험하다가,2
좋아용,2
저렴해서,2
공장,2
아늑한,2
넉넉해서,2
착해서,2
준수,2
안고,2
사이,2
화면,2
시끌벅적한시내,2
장오,2
조용해지더라구요,2
세상,2
보이지,2
좋지만,2
티브이,2
케이블,2
못지않은,2
배치,2
일과,2
면꼭,2
씨티,2
주로,2
잔잔한,2
통로,2
전기차,2
여서,2
시끄러울까,2
화이트,2
아마,2
상하,2
베이컨,2
있을까,2
좋았어서,2
벌써,2
체고,2
경치,2
있으,2
저녁식사,2
상세,2
박하는,2
가능했고,2
우측,2
음향,1
넘친,1
고항,1
도오,1
제약,1
길었던,1
불편한,1
둘집,1
유용함,1
적임,1
생초,1
없지,1
그랬,1
심장,1
다스,1
재방,1
은하,1
문틈,1
리더,1
하천,1
깨끗하였습니다,1
울주,1
빨간,1
타로,1
용하고있습니다,1
싫더라구요,1
유출,1
만족하고다음에도,1
안되나싶었는데,1
용하였,1
가글,1
깨끗해서다,1
나머,1
펀리,1
태도,1
로트,1
요약,1
율산,1
많구요,1
불편했,1
친절했어요,1
편리하게이용,1
빼배,1
니뷰,1
얇아서,1
의침,1
장단점,1
법도,1
쉬워서,1
많고주말에,1
비싸지도,1
갈수록,1
국가,1
금실,1
소소하지만,1
꼼꼼하시고,1
친절하신게,1
조용히잘,1
용하는데가,1
용이함,1
소상,1
완벽한,1
병영동,1
아케이드,1
깔끔하구,1
데체,1
문안,1
스물,1
편지,1
무어,1
가까어서,1
조용했고,1
호출,1
청결함이,1
바램,1
순식간,1
조용하고지하,1
자가,1
클랜,1
드라이어,1
약한듯,1
청결하게,1
회전,1
상점가,1
근접해이,1
깨끗했,1
일곱시,1
습키,1
얇아졌네요,1
추하는,1
두께,1
대한,1
오물,1
찝찝했습니다,1
만족할,1
명세,1
안이,1
특이하게,1
족욕,1
보풀,1
편안하게못,1
따뜻했어요,1
이지나,1
기호,1
수의,1
낡아서,1
동하,1
중요하요,1
노트북,1
야할듯,1
분실,1
이해해,1
피곤해서,1
벽면,1
아쉽네,1
용또,1
어둡습니다,1
다른수있지만,1
없는것이,1
같다는,1
동도,1
가납,1
도무지,1
저렴했고,1
부청,1
보증금,1
실시간,1
선반,1
전면,1
등드,1
그네,1
젛았습,1
급한,1
입니다안내도,1
어디가,1
없길래,1
좋을지,1
완벽하네요,1
불가,1
유명한지,1
세일,1
타이,1
간간,1
이비,1
아니라는,1
무악,1
퍽퍽,1
한세상,1
차갑,1
있을수있나하는,1
말로,1
자리는거의,1
있을수있었습니다,1
없을만큼,1
샌드위치,1
통통,1
안좋았습니다,1
안계,1
시더,1
고통스러웠던거,1
활용,1
난리,1
많으니,1
다밑,1
봉투,1
완젼,1
매너,1
시위,1
없다고하셔서,1
쌀쌀한,1
처방,1
성분,1
서위,1
사선,1
복잡하며,1
서주시,1
좁고,1
아프시다니,1
요덕,1
깨끗한게,1
애매한,1
속상했는데,1
항곳,1
리해,1
친절하며,1
편안하여,1
꼼꼼하게,1
없었으,1
강인,1
나제,1
가프,1
딱히,1
고몽,1
수산물,1
조용,1
중상,1
비싸니,1
미세먼지,1
갈바,1
아팠기에,1
착하니,1
횟집,1
치렁,1
계시는,1
근무,1
뿌듯함도,1
담담해주신,1
이상남,1
렁곳,1
메이드,1
해수,1
다머,1
이상기,1
역장,1
버벅거렸,1
친절함이었어요,1
예뻐,1
박달,1
만점,1
보수,1
착했습니다,1
어두웠는데,1
계셨습니다,1
신선했고,1
심합니다,1
고급스러워요,1
타일,1
토담,1
지리,1
약했어요,1
좀있었지만,1
쉬웠고,1
