,freq
있구요,5
있는것,5
얼룩,5
맛있음,5
온돌방,5
맛있어요,5
프라이,5
아메리카노,5
아니고,5
불편하지는,5
부담,5
마련,5
소바,5
단체,5
즐겁게,5
왼쪽,5
하비,5
라멘,5
부제,5
푹신한,5
번은,5
시바,5
버튼,5
의견,5
페어필드,5
그렇,5
쾌적해요,5
친철,5
방과,5
볼때,5
비해,5
동하,5
비품,5
의방,5
괜찮,5
원하는,5
배드,5
인피니티,5
아늑한,5
있으며,5
대체로,5
마찬가지,5
날조,5
간이,5
좋긴,5
청결해서잘,5
풀기,5
모임,5
모바일,5
이드,5
인덕션,5
게다,5
있더라구요,5
청결합니다,5
경이,5
흠잡을,5
서안,5
대로,5
트립홀릭,5
원룸,5
쉬기,5
데뷰,5
강력,5
가능했습니다,5
고다,5
좋았으나,5
살기,5
수가,5
여기저기,5
이외,5
내기,5
친절했습니다,5
편리했어요,5
아늑해서,5
지고,5
심하고,5
터미널,5
사전,5
무인,5
과정,5
불편함은,5
레인,5
라떼,5
티빙,5
안양천,5
는가,5
인사동,5
에놀,5
아쿠아리움,5
용하기에,5
노트북,5
이쁜,5
식당가,5
포트,5
이후,5
정거장,5
위스키,4
많지만,4
서대문,4
떡볶이,4
아쉬,4
강남역,4
대면,4
탑바,4
이미지,4
나들이,4
사거리,4
두운,4
밤늦게,4
친절하신,4
무제한,4
많을,4
집도,4
운전,4
용할수있는,4
칭찬,4
넉넉한,4
용할수있어서,4
조용히잘,4
있구,4
없겠지만,4
뚜벅,4
영장,4
포차,4
웬만한,4
용했,4
좁지,4
옛날,4
네스프레소,4
주신,4
체인지,4
쉬고,4
청결했고,4
안전,4
만족함,4
환풍기,4
없으면,4
결제,4
남부,4
이틀,4
신고,4
좋아해서,4
잘되지,4
오토바이,4
있긴,4
문의사항,4
제나,4
불편한거,4
파티,4
카페트,4
반찬,4
커텐,4
어른,4
푹신하니,4
다언,4
좋았던것,4
편하더라구요,4
안좋고,4
국적,4
찜질방,4
이열리,4
오래되었지만,4
야했어요,4
입니당,4
자세한,4
이뻐요,4
아깝지,4
기인,4
여행객,4
아무,4
헤어,4
근방,4
개월,4
생기,4
자판기,4
해외,4
참여,4
청결하게,4
하우스,4
좋았지만,4
안쪽,4
현상,4
청하면,4
장발,4
신하,4
가동,4
없네요,4
시점,4
개정,4
아쉬워요,4
쎄서,4
주시,4
없을,4
실외수영장,4
보시,4
방해,4
고풍,4
오리,4
대리석,4
연동,4
북적,4
일부,4
맛있게잘,4
차원,4
매일,4
그니,4
오염,4
인접,4
중앙,4
체적,4
예식장,4
제큐티브,4
있다는,4
보로,4
아웃,4
낡은,4
인하고,4
어두워서,4
인원,4
의향,4
용할수있었습니다,4
깜짝,4
실외,4
워터,4
한몫,4
넉넉하게,4
방면,4
지정,4
어플,4
커피한잔,4
볼수,4
좋아했습니다,4
실시간,4
데프론,4
용하면,4
일부러,4
메리어트,4
이오,4
편안함,4
스파,4
국내,4
장물,4
전문,4
달리,4
방문객,4
부탁,4
주스,4
고기,4
수기,4
목적,4
번호,4
추워서,4
세면,4
소문,4
벌레,4
블라인드,4
오월,4
차가,4
원하시면,4
좋고요,4
대해,4
블룸,4
양쪽,4
기만,4
탄산수,4
없었지만,4
천국,4
한참,4
종묘,4
렌징,4
음악,4
청결했습니다,4
치가,4
시재,4
많음,4
안심,4
축제,4
역도,4
부족한게,4
세월,4
로만,4
용도,4
도착,4
코인,4
안된다고,4
메리트,4
도사,4
있더라고요,4
절로,4
벌써,4
여럿,4
이뻐서,4
쾌적합니다,4
기류,4
재밌게,4
결론,4
안되는게,4
좋아하거든요,4
아이스크림,4
첫인상,4
딸기,4
족욕,4
인적,4
조용합니다,4
안좋은,4
티타임,4
타월,4
야할것,4
대여,4
동생,4
원한,4
외출,4
까운,4
감각,4
물때,4
조리,4
점점,4
만족하는,4
만족해서,4
쉬었습,4
계란,4
깔끔했고,4
인조,4
친환경,4
전등,4
없죠,4
많았고,4
온전,4
인포,4
있다고,4
걷기,4
요소,4
같음,4
맛있다,4
텔앰,4
두루,4
반납,4
이별,4
휴일,4
인해야,4
와이파이,4
이구,4
완벽했습니다,4
요새,4
이야기,4
저렴하게이,4
딥디,4
금토,4
리츠,4
경보,4
고급스럽고,4
유형,4
시몬,4
아니어서,4
고맙습니다,4
다그,4
없다는,4
알차고,4
진료,4
마냥,4
미역국,4
신사역,4
편안해서,4
편안히,4
보리,4
같아용,4
석촌,4
주로,4
에그베네딕트,4
친절하고잘,4
있거나,4
조용했습니다,4
도나,4
딜리,4
국물,4
적극,4
매장,4
요거트,4
짜증,4
목욕,4
안되는,4
처럼,4
피자,4
형태,4
괜찮아서,4
투어,4
게쉬,4
활용,4
스러웠습니다,4
아니었고,4
깔끔하구,4
가두,4
불편하네요,4
마무리,4
강변,4
좌석,4
프리미엄,4
도일,4
도움,4
인기,4
저렴해서,4
아님,4
푹신해서잘,4
빌딩,4
유실,4
양식,4
예쁩니다,4
가까워요,4
영상,4
이건,4
좋겠다는,4
그렇듯,4
필요해,4
식기,4
커피빈,4
용하였습니다,4
비밀번호,4
좋게만,4
본인,4
만점,3
힘들게,3
스벅,3
기온,3
퍼센트,3
급답,3
역세,3
세련된,3
재밌게잘,3
되어있어서,3
완전히,3
사무실,3
신세계,3
아닌것,3
손세정제,3
인해서,3
그럼에도,3
많다,3
따뜻했고,3
곱창,3
인하면,3
복합,3
아닐까,3
업글,3
좋아용,3
족도,3
많이나,3
색다른,3
휴게,3
넓습니다,3
팜플렛,3
장판,3
고양이,3
인터넷,3
푹신했고,3
미쳤습니다,3
컴퓨터,3
포근해서,3
대안,3
없었구요,3
내시,3
좋으나,3
아쉬운것은,3
베딩,3
녹차,3
깔끔함,3
쓰기,3
좁고,3
괜찮지,3
포근한,3
천원,3
애정,3
신기하고,3
친절함과,3
안되네요,3
현관,3
불편해요,3
가편,3
본적,3
청결함을,3
개발,3
석촌역,3
기차역,3
고분,3
비닐,3
이나,3
친절하시구요,3
행운,3
일도,3
좁아요,3
보구,3
구두,3
가깝구요,3
회차,3
하진,3
쾌적했고,3
있긴한데,3
안되어서,3
자동차,3
인용,3
신경안,3
불가능한,3
불쾌한,3
귀마개,3
가벼운,3
따뜻하게잘,3
고호,3
시조,3
마침,3
만족하며,3
만족했,3
신해,3
냉동고,3
깊은,3
용량,3
이름,3
보지,3
준수,3
가모,3
유의,3
부과,3
무게,3
가깝게,3
넥팅룸,3
이마트,3
웨딩홀,3
만해,3
아쉽고,3
부탁드려요,3
때좀,3
신논현역,3
브로,3
있던,3
만족하였습니다,3
간편하고,3
고비,3
고무,3
킹덤,3
워터파크,3
당시,3
식구,3
괜찮음,3
커뮤니티,3
장작,3
좋을꺼,3
불어,3
언니,3
확실하게,3
행시,3
힘들것,3
편안하게이,3
따뜻하게,3
편안합니다,3
편하네요,3
어둡고,3
달달,3
자가,3
환경문제,3
그레이,3
유가,3
괜찮았지만,3
